sampleID,Kitchen,Living Room,Laundry Room,Office Room,Bathroom,North building,Ironing Room,Teenager room,Parents room
65,46.29,44.59,45.4,46.2,50.0,94.6566666666667,46.2,54.8633333333333,48.29
66,46.3633333333333,44.59,45.5,46.26,50.0,94.79666666666668,46.1266666666667,54.73,48.3633333333333
67,46.5,44.7,45.5,46.29,50.0,95.03,46.09,54.56,48.4633333333333
68,46.545,44.6266666666667,45.5,46.29,50.0,95.03,45.92,54.5,48.59
69,46.5,44.59,45.5,46.4,50.0,94.8666666666667,45.73,54.5,48.7666666666667
70,46.4333333333333,44.59,45.5,46.4666666666667,50.0,94.7266666666667,45.7,54.5,48.9
71,46.56,44.7,45.56,46.4666666666667,50.0,94.49333333333327,45.7,54.4,49.045
72,46.3633333333333,44.7,45.59,46.4666666666667,50.0,94.2266666666667,45.59,54.4,49.2
73,46.3633333333333,44.79,45.59,46.59,50.0,94.1266666666667,45.6633333333333,54.29,49.26
74,46.5,44.73,45.59,46.6633333333333,49.975,94.0,45.59,54.23,49.29
75,46.36,44.73,45.59,46.6633333333333,49.9,93.5633333333333,45.59,54.045,49.3633333333333
76,46.29,44.79,45.59,46.59,49.9,94.02333333333327,45.6266666666667,54.0,49.4333333333333
77,46.29,44.79,45.59,46.6266666666667,49.9,94.7266666666667,45.6266666666667,54.0,49.56
78,46.23,44.79,45.59,46.7,49.9,95.0,45.59,53.9,49.6266666666667
79,46.23,44.9,45.59,46.7,49.9,95.53,45.7233333333333,53.826666666666696,49.7
80,46.23,44.925,45.59,46.7,49.9333333333333,95.82,45.9,53.79,49.826666666666696
81,46.43,45.0,45.59,46.7,50.0,96.03,45.9666666666667,53.79,49.9666666666667
82,46.6266666666667,45.1266666666667,45.59,46.7,50.1266666666667,95.9,45.9,53.76,50.0
83,46.7,45.2,45.5,46.7,50.2,95.96666666666668,45.826666666666696,53.7,50.0
84,46.8633333333333,45.245,45.4333333333333,46.79,50.23,95.93333333333328,45.7225,53.875,50.0
85,46.8633333333333,45.3633333333333,45.29,46.79,50.29,95.93333333333328,45.79,54.0,50.0
86,46.93,45.4,45.29,46.79,50.4266666666667,96.09,45.8633333333333,54.06,50.09
87,46.79,45.326666666666696,45.29,46.5966666666667,50.8333333333333,96.09,45.52,53.8,49.9633333333333
88,46.895,45.195,45.29,46.296666666666695,51.2666666666667,96.09,45.14,53.15,49.7233333333333
89,47.4266666666667,45.03,45.29,46.09,51.5266666666667,96.09,44.8333333333333,52.8,49.4633333333333
90,48.366666666666696,45.0,45.29,45.9666666666667,51.826666666666696,96.09,44.5666666666667,52.3633333333333,48.995
91,48.6666666666667,45.0,45.29,45.9,51.9666666666667,96.1566666666667,44.326666666666696,51.9633333333333,48.633333333333304
92,48.5333333333333,45.06,45.29,45.76,52.1266666666667,96.0266666666667,44.66,51.633333333333304,48.36
93,50.0,45.0444444444444,45.245,45.6266666666667,52.2,95.76,45.063333333333304,51.395,48.0266666666667
94,48.7333333333333,45.2,45.2,45.5266666666667,52.4,95.4566666666667,44.4566666666667,51.045,47.7666666666667
95,48.0266666666667,45.1266666666667,45.2,45.4,52.5,94.79,43.96,50.76,47.4666666666667
96,47.633333333333304,45.09,45.2,45.3633333333333,52.56,94.1933333333333,43.5666666666667,50.645,47.2666666666667
97,47.063333333333304,45.03,45.2,45.23,52.79,94.45,43.1,50.42,46.93
98,46.6566666666667,44.9666666666667,45.1633333333333,45.09,52.79,94.1933333333333,42.7666666666667,50.1566666666667,46.79
99,46.3333333333333,44.826666666666696,45.09,44.9666666666667,52.76,94.6666666666667,42.43,50.0266666666667,46.59
100,46.0666666666667,44.645,45.1633333333333,44.7666666666667,52.0333333333333,95.0,42.23,49.826666666666696,46.39
101,45.8633333333333,44.56,44.9633333333333,44.6633333333333,50.9,95.3966666666667,41.9666666666667,49.6633333333333,46.1633333333333
102,45.79,44.4333333333333,44.9,44.59,50.4266666666667,95.79666666666668,41.8266666666667,49.59,46.03
103,45.6633333333333,44.29,44.9,44.6933333333333,49.93,96.26,41.6633333333333,49.4666666666667,45.8633333333333
104,45.59,44.23,44.9,45.0266666666667,49.6566666666667,96.46666666666668,41.59,49.4,45.73
105,47.7933333333333,44.23,44.9,45.36,49.5,96.56,41.5,49.26,45.6633333333333
106,48.7933333333333,44.3633333333333,44.8633333333333,45.56,49.56,96.5,41.4,49.2,45.4633333333333
107,47.94,44.5666666666667,44.8633333333333,45.133333333333304,49.6266666666667,96.56,41.3266666666667,49.09,45.29
108,47.16,44.5666666666667,44.79,44.86,49.5666666666667,96.29333333333328,41.26,49.09,45.23
109,46.7666666666667,44.5,44.79,44.7,49.326666666666696,96.19,41.2,49.0,45.245
110,46.296666666666695,44.5,44.79,44.6266666666667,49.326666666666696,96.19,41.02666666666669,48.9333333333333,45.29
111,45.9633333333333,44.4666666666667,44.79,44.59,49.26,95.02333333333327,40.9,48.59,45.23
112,46.2233333333333,44.4,44.79,44.4633333333333,49.1266666666667,94.5633333333333,40.7,48.4633333333333,45.2
113,45.9633333333333,44.29,44.76,44.1633333333333,49.09,93.745,40.6266666666667,48.19,45.1266666666667
114,45.7233333333333,44.245,44.7,44.03,49.0,91.23,40.4666666666667,47.9666666666667,45.2
115,45.6633333333333,44.2,44.7,43.9,48.9333333333333,88.8966666666667,40.3266666666667,47.826666666666696,45.2
116,45.5,44.1266666666667,44.7,43.6933333333333,49.0,85.4633333333333,40.24,47.59,45.06
117,45.6933333333333,43.9,44.79,43.845,49.4,84.3966666666667,40.03,47.545,45.0
118,45.4,43.9,44.79,43.826666666666696,49.89,83.09999999999998,39.875,47.3522222222222,44.8633333333333
119,45.326666666666696,43.856,44.79,43.9666666666667,50.2233333333333,82.8933333333333,39.7,47.2,44.79
120,45.326666666666696,43.7,44.79,44.09,50.398,82.3333333333333,39.6633333333333,47.2,44.7
121,46.993333333333304,43.76,44.79,44.1633333333333,50.56,81.0,39.59,47.1266666666667,44.6266666666667
122,46.43,43.8175,44.79,44.16,50.73,80.36,39.59,47.23,44.56
123,46.03,43.838125,44.79,44.0266666666667,50.8633333333333,80.36,39.59,47.29,44.5
124,45.3633333333333,43.745,44.8633333333333,43.8633333333333,50.9333333333333,78.79,39.59,47.33,44.4
125,44.9633333333333,43.5955555555556,44.826666666666696,43.53,51.0,78.18999999999998,39.59,47.2825,44.326666666666696
126,44.76,43.4888888888889,44.9,43.5,51.0,78.73,39.565,47.1371428571429,44.29
127,44.595,43.425,44.9,43.5,51.0,77.1966666666667,39.4766666666667,47.011333333333305,44.23
128,44.4333333333333,43.334,44.9,43.4666666666667,51.0,76.3233333333333,39.275,46.9166666666667,44.2
129,44.26,43.29,44.9,43.4,51.0,76.4633333333333,39.09,46.8633333333333,44.2
130,44.2,43.29,44.9,43.2,51.0,77.4,39.09,46.79,44.1266666666667
131,44.06,43.23,44.9,43.1266666666667,51.0,77.6333333333333,39.06,47.0,44.0
132,44.06,43.2,44.9,43.06,51.0,78.82666666666668,39.0,46.9333333333333,43.9333333333333
133,44.09,43.1266666666667,44.826666666666696,43.0,51.0,79.48999999999998,39.0,47.0,43.79
134,44.03,43.09,44.9,43.06,51.0,78.7566666666667,39.0,47.0,43.79
135,43.9,43.09,44.9,43.0,51.0,79.06,39.09,46.9,43.7
136,43.9,43.06,44.79,43.145,51.0,82.5333333333333,39.03,46.6725,43.76
137,43.8633333333333,43.0,44.79,43.1633333333333,51.0,81.0266666666667,38.8333333333333,46.53,43.79
138,43.8633333333333,42.863333333333294,44.76,43.03,51.0,76.8333333333333,38.645,46.2233333333333,43.79
139,43.79,42.715,44.7,42.863333333333294,51.0,75.1333333333333,38.2535714285714,45.9808333333333,43.79
140,43.73,42.65,44.7,42.79,51.06,75.3333333333333,38.1877777777778,45.8877777777778,43.73
141,43.56,42.59,44.76,42.59,51.0,73.76,38.027,45.81,43.6633333333333
142,43.4333333333333,42.59,44.79,42.59,51.0,73.5,38.0,45.79,43.53
143,43.1633333333333,42.53375,44.73,42.59,50.9666666666667,75.7,37.9466666666667,45.7245454545455,43.4
144,43.03,42.43,44.7,42.59,50.9,76.3666666666667,37.9,45.711875,43.326666666666696
145,42.8333333333333,42.41818181818179,44.7,42.56,50.9,76.8933333333333,37.9055555555556,45.79,43.26
146,42.6725,42.433333333333294,44.6633333333333,42.56,50.9,77.56,37.945454545454496,45.8083333333333,43.2
147,42.53,42.47181818181821,44.59,42.6266666666667,50.79,77.995,38.045,45.9,43.145
148,43.4966666666667,42.58,44.59,42.76,50.73,78.7,38.0572727272727,46.0,43.0
149,42.9633333333333,42.56,44.59,43.5666666666667,50.79,81.0333333333333,38.3441666666667,46.0,43.0
150,43.16,42.7966666666667,44.59,43.9,50.79,82.8933333333333,38.9,46.1266666666667,42.93
151,43.9,43.4,44.4666666666667,43.8333333333333,50.745,83.4333333333333,39.3266666666667,46.3333333333333,42.863333333333294
152,43.7,43.4666666666667,44.4666666666667,43.6266666666667,50.826666666666696,84.2566666666667,39.3266666666667,46.6266666666667,42.8266666666667
153,43.76,43.3633333333333,44.4,43.49,50.9,85.0633333333333,39.45,46.8333333333333,42.8266666666667
154,44.0,43.29,44.4,43.0966666666667,51.0,86.4566666666667,39.26,47.0266666666667,42.7
155,44.26,43.29,44.4,42.845,51.0,87.66333333333331,39.1266666666667,46.9,42.76
156,44.2,43.245,44.326666666666696,42.59,51.09,88.6333333333333,39.09,46.7675,42.79
157,44.1266666666667,43.095,44.09,42.59,51.09,89.4266666666667,39.09,46.645,42.79
158,44.06,42.92,44.09,42.56,51.0,90.2266666666667,39.06,46.5,42.79
159,44.0,42.9,44.1266666666667,42.5,51.0,90.8933333333333,39.0,46.56,42.79
160,43.9,42.76,44.2,42.53,51.0,91.4,39.0,46.9,42.79
161,43.826666666666696,42.7,44.2,42.53,51.0,91.26,39.0,47.1266666666667,42.863333333333294
162,43.73,42.6633333333333,44.2,42.56,50.9666666666667,90.96333333333327,39.0,47.26,42.9
163,43.73,42.53,44.29,42.5,50.9,91.2725,39.0,47.326666666666696,42.9
164,43.49,42.5,44.29,42.5,50.8633333333333,92.46,38.9,47.4,42.9
165,43.29,42.433333333333294,44.29,42.5,50.79,93.19,38.9,47.4,42.9
166,43.145,42.45,44.29,42.5,50.79,93.19,38.9,47.4,42.845
167,43.06,42.4666666666667,44.29,42.5,50.73,93.06,38.9666666666667,47.4,42.8266666666667
168,43.0,42.4,44.29,42.4666666666667,50.59,92.93333333333328,39.0,47.4,42.9
169,42.863333333333294,42.3266666666667,44.29,42.4,50.53,93.3666666666667,39.0,47.4,42.9
170,42.79,42.3266666666667,44.26,42.433333333333294,50.5,93.8933333333333,39.0,47.326666666666696,42.9
171,42.7,42.363333333333294,44.2,42.5,50.4666666666667,94.26333333333329,39.0,47.29,42.9
172,42.6266666666667,42.29,44.1633333333333,42.5,50.4,94.3966666666667,39.0,47.29,42.8266666666667
173,42.59,42.24,44.09,42.5,50.4,94.4,38.925,47.29,42.79
174,42.723333333333294,42.0563636363636,44.0,42.69,50.326666666666696,94.26,39.3272727272727,47.4816666666667,42.79
175,42.76,41.88666666666669,44.06,42.73,50.29,94.3966666666667,39.6894444444444,47.7054545454545,43.1966666666667
176,42.7,41.988333333333294,44.1266666666667,42.79,50.29,94.59,40.1961111111111,48.3425,43.796666666666695
177,42.7,42.064285714285695,44.2,43.0,50.326666666666696,94.6266666666667,40.692222222222206,48.8417647058824,44.1933333333333
178,42.6266666666667,42.2525,44.29,43.133333333333304,50.4666666666667,94.29333333333328,40.9377777777778,49.3227272727273,44.66
179,43.0,42.410625,44.29,43.23,50.53,93.63333333333327,41.085,49.664375,45.0966666666667
180,43.0,42.5,44.4333333333333,43.3633333333333,50.6633333333333,92.47,41.2736363636364,50.0590909090909,45.43
181,43.0,42.645,44.5,43.4,50.79,90.8,41.44125,50.39,45.7
182,43.0,42.7,44.53,43.4666666666667,50.8633333333333,89.09999999999998,41.59,50.5671428571429,45.8333333333333
183,43.09,42.75625,44.59,43.5,51.03,87.3666666666667,41.727777777777796,50.882857142857105,46.03
184,43.09,42.8616666666667,44.59,43.5,51.09,85.43,41.9388888888889,51.25,46.1633333333333
185,43.145,43.0,44.59,43.53,51.23,84.62333333333329,42.1266666666667,51.465,46.29
186,43.2,43.045,44.826666666666696,43.53,51.29,83.82666666666668,42.294,51.59,46.53
187,43.2,43.09,44.9,43.59,51.4,82.56,42.495,51.63125,46.6633333333333
188,43.2,43.2,44.845,43.59,51.4,80.9566666666667,42.5864285714286,51.79428571428571,46.826666666666696
189,43.26,43.26,44.8633333333333,43.6266666666667,51.5,80.68999999999998,42.9,51.925,46.9666666666667
190,43.29,43.31,44.79,43.7,51.59,84.0333333333333,43.156,52.1855555555556,47.1266666666667
191,43.3633333333333,43.3977777777778,44.79,43.7,51.59,86.56,43.2,52.25,47.26
192,43.4,43.428571428571395,44.73,43.76,51.7,87.4566666666667,43.4271428571429,52.321428571428605,47.4333333333333
193,43.4666666666667,43.46,44.7,43.79,51.7,86.33,43.59,52.29,47.56
194,43.5,43.5,44.76,43.826666666666696,51.73,86.32666666666668,43.59,52.4333333333333,47.7666666666667
195,43.56,43.56,44.79,43.9,51.79,87.46666666666668,43.6633333333333,52.633333333333304,47.9666666666667
196,43.59,43.59,44.8633333333333,43.9,51.9,89.32666666666668,43.8622222222222,53.173333333333304,48.1566666666667
197,43.59,43.59,44.9,43.9,51.9,89.97,44.0,53.4666666666667,48.3633333333333
198,43.7,43.6358333333333,44.9,43.9333333333333,51.9333333333333,89.8333333333333,44.365,54.00625,48.6566666666667
199,43.76,43.68625,44.9,44.0,52.0,89.26333333333329,44.679375,54.5571428571429,48.79
200,43.7,43.7,44.9666666666667,44.0,52.03,89.18999999999998,44.755,54.84777777777779,48.9633333333333
201,43.76,43.775,45.0,44.06,52.03,88.3933333333333,44.765,55.0,49.09
202,43.79,43.845,45.0,44.09,52.09,87.32666666666668,44.6938888888889,54.9444444444444,49.23
203,43.8633333333333,43.9,45.0,44.09,52.1633333333333,86.06,44.6816666666667,54.961111111111094,49.3175
204,43.9,43.86192307692309,45.0,44.1266666666667,52.09,86.0,44.6083333333333,54.881666666666696,49.4666666666667
205,43.9333333333333,43.79,45.03,44.1266666666667,52.1633333333333,85.3333333333333,44.714444444444396,54.765,49.53
206,44.0,43.8083333333333,45.0675,44.1266666666667,52.23,85.06,44.785,54.6572222222222,49.59
207,44.0,43.796111111111095,45.0,44.2,52.29,84.76,44.755,54.545,49.59
208,44.0,43.79,45.0,44.2,52.29,84.6333333333333,44.7944444444444,54.432777777777794,49.6633333333333
209,44.09,43.79,44.9333333333333,44.2,52.4,83.1966666666667,44.6944444444444,54.29222222222221,49.7
210,44.09,43.84,44.9333333333333,44.1266666666667,52.4,82.2566666666667,44.6572222222222,54.205,49.76
211,44.03,43.9,45.0,44.2,52.4333333333333,80.98999999999998,44.6694444444444,54.1492307692308,49.79
212,44.09,43.9,45.03,44.145,52.5,80.1966666666667,44.6633333333333,54.09,49.79
213,44.09,43.9166666666667,45.03,44.1266666666667,52.5,80.14,44.6877777777778,54.09,49.9
214,44.09,43.9055555555556,45.06,44.2,52.5,79.73,44.781111111111095,54.015,49.9
215,44.09,43.9,45.06,44.2,52.59,79.8633333333333,44.9155555555556,53.9277777777778,49.9666666666667
216,44.1633333333333,43.938888888888904,45.06,44.2,52.59,80.0266666666667,44.95,53.857222222222205,49.9666666666667
217,44.2,43.98125,45.06,44.2,52.59,79.6333333333333,44.891875,53.784375,50.0
218,44.2,44.0,45.09,44.2,52.6633333333333,78.83,44.834,53.72571428571429,50.06
219,44.2,44.0,45.09,44.2,52.7,78.43,44.9,53.6633333333333,50.1266666666667
220,44.2,44.0,45.09,44.2,52.7,78.8233333333333,44.945454545454496,53.59,50.2
221,44.23,44.0,45.09,44.2,52.79,78.9633333333333,45.0671428571429,53.5,50.2
222,44.29,44.0,45.09,44.2,52.79,78.6333333333333,45.2409090909091,53.42,50.2
223,44.29,44.0,45.03,44.1633333333333,52.79,78.3666666666667,45.3016666666667,53.387058823529394,50.26
224,44.365,44.0,45.06,44.1633333333333,52.79,78.59999999999998,45.3966666666667,53.2984615384615,50.326666666666696
225,44.7233333333333,44.0666666666667,44.82,44.1266666666667,52.79,78.9333333333333,45.55,53.29,50.326666666666696
226,45.03,44.29375,44.6266666666667,44.1266666666667,53.3233333333333,79.15999999999998,45.525714285714294,53.253636363636396,50.29
227,45.09,44.4163636363636,44.59,44.09,84.9,79.29999999999998,45.1725,53.1645454545455,50.29
228,45.0,44.540909090909096,44.53,44.1633333333333,84.79,79.46666666666668,46.08071428571429,53.264285714285705,50.326666666666696
229,45.0,44.59,44.2233333333333,44.1633333333333,83.52333333333331,79.3333333333333,46.2633333333333,53.14,50.4
230,44.633333333333304,44.1966666666667,43.83,44.09,73.52333333333331,79.34999999999998,45.6566666666667,52.826666666666696,50.2233333333333
231,44.5,43.9666666666667,43.9,44.09,66.79,79.4,44.8333333333333,52.3,49.9633333333333
232,44.59,43.845,43.9666666666667,43.9666666666667,63.09,79.5933333333333,44.295,51.895,49.6
233,44.53,43.8175,44.0,43.9,59.8633333333333,79.8966666666667,43.1583333333333,51.4975,49.1933333333333
234,44.3633333333333,43.79,44.0,43.79,58.83,80.09,42.838125,51.0666666666667,48.796666666666695
235,44.23,43.645,43.9,43.79,57.8,79.8966666666667,42.514,50.9,48.4633333333333
236,44.06,43.7,43.9,43.7,57.245,79.49666666666668,41.9666666666667,50.56,48.1
237,43.9333333333333,43.45,43.9666666666667,43.7,56.4725,79.4,41.7666666666667,50.2925,47.8
238,43.9,43.3633333333333,43.7666666666667,43.6566666666667,55.8,79.4,41.43,50.03,47.4
239,43.9,43.3633333333333,43.59,43.8633333333333,55.7333333333333,79.06,41.23,49.76,47.0666666666667
240,44.0,43.4,43.59,44.0,56.66,79.1266666666667,41.02666666666669,49.6266666666667,46.7233333333333
241,44.06,43.4666666666667,43.59,44.0,56.6666666666667,79.1566666666667,40.8266666666667,49.3633333333333,46.42
242,44.23,43.59,43.6633333333333,44.06,56.4666666666667,79.09,40.645,49.23,46.1566666666667
243,44.3975,43.6633333333333,43.7,43.9333333333333,55.79,78.9933333333333,41.6666666666667,49.133333333333304,45.8633333333333
244,44.5,43.5,43.7,43.6633333333333,55.73,78.65999999999998,42.2666666666667,48.9333333333333,45.73
245,44.5,43.5,43.6266666666667,43.256666666666696,55.49,79.46666666666668,42.4666666666667,49.1633333333333,45.4666666666667
246,44.36,43.43,43.6633333333333,43.0266666666667,55.1566666666667,79.9933333333333,42.2666666666667,49.2233333333333,45.5266666666667
247,44.06,43.23,43.59,42.7666666666667,54.69,80.39,41.93,49.5266666666667,46.3
248,44.06,43.1566666666667,43.6266666666667,42.7,54.53,80.9333333333333,41.6566666666667,49.2666666666667,47.1
249,44.09,43.43,43.76,42.7,54.53,80.7266666666667,41.2966666666667,48.995,47.06
250,44.1633333333333,43.93,43.826666666666696,42.6,54.3333333333333,79.8933333333333,41.03,48.6633333333333,46.86
251,44.39,43.8633333333333,43.9,42.3266666666667,54.2,77.09999999999998,40.723333333333294,48.4633333333333,46.5266666666667
252,44.796666666666695,44.0,44.0,42.4,54.0266666666667,74.8666666666667,40.463333333333296,48.1633333333333,46.1933333333333
253,45.1633333333333,44.0,44.0,42.02666666666669,53.9,75.7266666666667,40.26,47.89,45.8633333333333
254,45.03,43.145,43.5,41.8266666666667,53.76,76.0,40.1266666666667,47.7,45.6566666666667
255,45.7333333333333,43.06,43.36,41.7666666666667,53.5666666666667,76.1266666666667,40.0,47.5666666666667,45.4666666666667
256,45.1266666666667,43.0,43.4,42.1,53.3633333333333,75.2933333333333,39.933333333333294,47.4666666666667,45.2666666666667
257,44.8333333333333,43.06,43.5266666666667,42.86,53.1566666666667,73.56,39.76,47.326666666666696,44.93
258,44.7,42.933333333333294,43.6566666666667,43.6,52.9666666666667,71.8,39.6266666666667,47.1633333333333,44.6566666666667
259,44.9,42.8333333333333,43.93,43.5266666666667,52.826666666666696,69.9333333333333,39.4666666666667,47.03,44.2233333333333
260,44.6933333333333,42.1666666666667,43.96,43.2666666666667,52.6266666666667,67.36,39.2666666666667,46.8633333333333,43.8975
261,43.6,41.79,43.6266666666667,42.863333333333294,52.5666666666667,65.9666666666667,39.1,46.73,43.5666666666667
262,43.12,41.73,43.59,42.6566666666667,52.2233333333333,64.6333333333333,38.863333333333294,46.4666666666667,43.3333333333333
263,42.7666666666667,41.6633333333333,43.5225,42.363333333333294,52.03,64.90000000000002,38.79,46.326666666666696,43.0666666666667
264,42.4666666666667,41.53,43.4333333333333,42.23,51.8333333333333,63.34,38.6633333333333,46.1633333333333,42.863333333333294
265,42.2666666666667,41.363333333333294,43.26,41.863333333333294,51.6266666666667,62.0266666666667,38.463333333333296,46.03,42.73
266,42.09,41.29,43.1266666666667,41.79,51.45,61.8933333333333,38.26,45.8633333333333,42.4666666666667
267,41.963333333333296,41.1633333333333,43.0,41.7,51.2233333333333,62.1933333333333,38.2,45.73,42.3266666666667
